apellido,frec_pri,frec_seg,freq_rep
AGHO,94,17,0
AOUAJ,94,17,0
LOUTFI,94,17,0
BOULAHYA,94,15,0
EDDAHMANI,94,14,0
HACHEMI,94,13,0
YASIN,94,13,0
ESSAHLI,94,12,0
SOLTANI,94,12,0
BOULTON,94,11,0
CLEGG,94,11,0
KERROUM,94,11,0
WHITTLE,94,11,0
DODDS,94,10,0
CUMMINGS,94,8,0
HARGREAVES,94,8,0
AGUILI,94,7,0
HUBBARD,94,7,0
RASHEED,94,7,0
CEBAN,94,6,0
DELCEA,94,6,0
HULL,94,6,0
ALEKSANYAN,94,5,0
ARHOUN,94,5,0
SAVCHENKO,94,5,0
BADULESCU,94,0,0
BONESCU,94,0,0
BORCA,94,0,0
GIURGI,94,0,0
IRIMIE,94,0,0
KOT,94,0,0
LILLEY,94,0,0
MARTINESCU,94,0,0
MEDELEANU,94,0,0
TALPOS,94,0,0
URSAN,94,0,0
VERDUCH,93,174,0
ANCOS,93,151,0
TETAS,93,145,0
GREGORIS,93,144,0
IDOIPE,93,142,0
MALPESA,93,130,0
ORUNA,93,126,0
BOISO,93,125,0
ARANJUELO,93,124,0
GARANGOU,93,121,0
UGART,93,120,0
IRCIO,93,118,0
ROSINACH,93,117,0
DIAZ BERNARDOS,93,116,5
COVALEDA,93,115,0
DAROCAS,93,114,0
ISTAN,93,114,0
LOZARES,93,114,0
MOSEGUEZ,93,114,0
TOLMO,93,114,0
COROMINOLA,93,113,0
ALBAL,93,108,0
GUBIANAS,93,108,0
ASTO,93,107,0
AREBALO,93,106,0
BORO,93,106,0
DANTI,93,106,0
DAMBORIENA,93,105,0
RIEJOS,93,105,0
BRISACH,93,104,0
XIMENES,93,104,0
OLARAN,93,101,0
USAOLA,93,101,0
GAVITO,93,100,0
BRUGUERAS,93,99,0
CABAÑO,93,99,0
CHIL,93,99,0
LABUENA,93,99,0
MULEIRO,93,98,0
CALVOPIÑA,93,97,0
FRONTAN,93,97,0
USUNARIZ,93,97,0
ALCUSON,93,96,0
DE ORTE,93,96,0
RUIDO,93,96,0
TIMONET,93,96,0
VALDA,93,94,0
VALLALTA,93,94,0
DOUTON,93,93,0
MONEGAL,93,93,0
RODRIGUEZ DE TEMBLEQUE,93,93,0
ANGOSO,93,92,0
MALLACH,93,92,0
UROS,93,92,0
ADUNA,93,91,0
ANOS,93,91,0
CAMPANDEGUI,93,91,0
BARRASUS,93,90,0
LIZARDO,93,90,0
SAEZ DE BURUAGA,93,90,0
ASTORKIA,93,88,0
FALCATO,93,88,0
LONGAN,93,88,0
SILLUE,93,87,0
ARREITUNANDIA,93,86,0
GUAYTA,93,86,0
JAIMEJUAN,93,86,0
SERQUERA,93,86,0
CAJIAO,93,85,0
ALER,93,84,0
QUINCE,93,84,0
ABOIN,93,83,0
ESTARAN,93,83,0
PADRISA,93,83,0
OROZKO,93,81,0
MENDIARA,93,80,0
SARQUELLA,93,80,0
REHECHO,93,78,0
SAURIN,93,78,0
SOCARRAS,93,78,0
MITOV,93,77,0
POUSIBET,93,77,0
HARJANI,93,75,24
CAMONS,93,75,0
CHOVARES,93,75,0
TRAVESO,93,75,0
BARBACHANO,93,74,0
ESPEJO SAAVEDRA,93,74,0
GONZALEZ DE LA HIGUERA,93,74,0
FRANCHY,93,73,0
SARLE,93,73,0
BAZALAR,93,72,0
DIAZ DE BUSTAMANTE,93,72,0
GEREMIAS,93,72,0
TAJAHUERCE,93,72,0
MINET,93,71,6
BISCARRI,93,70,0
MAGUILLO,93,70,0
QUINZA,93,70,0
ANCILLO,93,69,0
CERVETTO,93,69,0
MANOLOV,93,69,0
MATXAIN,93,69,0
MILANS DEL BOSCH,93,69,0
MONSECH,93,69,0
PINI,93,69,0
AUZ,93,68,0
BERGUÑO,93,68,0
CARCELERO,93,68,0
OTAOLEA,93,68,0
SANTAEUGENIA,93,68,0
FRANCISCA,93,67,0
MOLINETE,93,67,0
POSAC,93,67,0
RICOMA,93,66,0
CRESTELO,93,65,0
MERCADILLO,93,65,0
FERNANDEZ SEVILLA,93,64,0
GARCIA CUERVA,93,64,0
ZHELEVA,93,63,0
DE LA MARTA,93,62,0
SOIZA,93,62,0
CARREY,93,60,0
JORI,93,60,0
MARTINEZ AVIAL,93,60,0
IBRYAM,93,58,0
GORGA,93,57,0
LIÑAYO,93,56,0
SEBARES,93,56,0
GARJON,93,55,0
RUIZ CABELLO,93,55,0
FURRIOLS,93,54,0
ESPA,93,53,0
RABASOT,93,53,0
MUÑOZ DELGADO,93,51,0
ZIZAOUI,93,51,0
IBAÑEZ DE ALDECOA,93,49,0
CHUQUIN,93,48,0
AVIÑOA,93,47,0
LANTADA,93,47,0
SANCHEZ CANTALEJO,93,47,0
GARCIA DEL PRADO,93,43,0
GUAL DE TORRELLA,93,43,0
ELSON,93,42,0
ERRANDO,93,36,0
GORI,93,36,0
LIND,93,35,0
LECLERCQ,93,34,0
STURM,93,32,0
AHMIDOUCH,93,29,0
BUHLER,93,29,0
GOTZ,93,22,0
HENNING,93,21,0
ORR,93,21,0
JALLOH,93,20,9
AKKAR,93,19,0
MENZEL,93,19,0
EKE,93,18,0
HAMEL,93,18,0
RANDAZZO,93,17,0
TAO,93,16,0
SABBA,93,15,10
EHIGIE,93,15,0
EL MAMOUN,93,15,0
MOUDEN,93,15,0
MESKINI,93,14,0
EL BAHI,93,13,0
MEZOUAR,93,13,0
RYDER,93,13,0
YAALA,93,12,0
BOURHAIL,93,11,0
EL BAHJA,93,11,0
PLANT,93,11,0
BAGHDAD,93,10,0
CICEU,93,10,0
JAVAID,93,9,0
MONK,93,8,0
PETA,93,8,0
TOUFIK,93,8,0
ZAKHAROVA,93,8,0
DRUGA,93,7,0
EL FATHI,93,7,0
GHOUZALI,93,7,0
HRITCU,93,7,0
SKIBA,93,6,0
CHILDS,93,5,0
MOUSTARIH,93,5,0
OUAICH,93,5,0
PASTIU,93,5,0
BABOU,93,0,0
BIZAU,93,0,0
BOTIS,93,0,0
BREAZU,93,0,0
CENAN,93,0,0
CONSTANDACHE,93,0,0
FOTA,93,0,0
LEMNARU,93,0,0
MESESAN,93,0,0
MUNAWAR,93,0,0
NECHITI,93,0,0
PADUREANU,93,0,0
SOUANE,93,0,0
STROESCU,93,0,0
ARREA,92,145,0
TASIGUANO,92,143,0
VIERNA,92,136,0
PEREPEREZ,92,133,0
ALBERNI,92,130,0
ACEA,92,127,0
FONTARNAU,92,121,0
CHOPERENA,92,118,0
BUITURON,92,117,0
ILARDIA,92,116,0
BARRIADA,92,115,0
MEÑO,92,114,0
DOMINE,92,113,0
RETE,92,112,7
CEVA,92,112,0
CORSINI,92,112,0
SOLINO,92,110,0
CANFRANC,92,109,0
LIROZ,92,109,0
PORRIÑO,92,109,0
PELEGAY,92,108,0
TALLAFET,92,108,0
PEREZ SEVILLA,92,106,5
JOVELL,92,106,0
MULLERAS,92,106,0
AMIEL,92,105,0
BOCHO,92,105,0
CHEZA,92,105,0
ECHEVARRI,92,105,0
BLANDIN,92,104,0
LOGACHO,92,104,0
EREZA,92,103,0
BAILERA,92,102,0
CHISCANO,92,102,0
RUIZ CANALES,92,102,0
CERVELLERA,92,101,0
POLANIA,92,101,0
OREGI,92,100,0
REOS,92,100,0
MADRE,92,99,0
ABAT,92,98,0
ARAMBURUZABALA,92,98,0
AYNETO,92,98,0
HAZAÑAS,92,98,0
PAISAL,92,97,0
BENDOIRO,92,95,0
CEBADERA,92,94,0
HERRADURA,92,94,0
MADRERO,92,94,0
BARQUINERO,92,93,0
SUSAVILA,92,93,0
ALDEHUELO,92,92,0
SILVENT,92,92,0
GARCIA JUNCO,92,91,0
MONCAYOLA,92,91,0
PILICITA,92,91,0
ALCOBAS,92,90,0
ARANSOLO,92,90,0
MAYOLIN,92,90,0
RAME,92,90,0
GIFRA,92,89,0
VILLACRESES,92,89,0
DEL SASTRE,92,88,0
LOPATEGI,92,88,0
VIOLAT,92,88,0
ARRO,92,86,0
CASITAS,92,86,0
CASTAÑEIRAS,92,86,0
DE VALLES,92,86,0
REMBADO,92,86,0
UMEREZ,92,86,0
DE LOS OJOS,92,85,0
DE MIQUEL,92,85,0
MOQUETE,92,85,0
CORNEY,92,83,0
EROLA,92,83,0
ALDAYTURRIAGA,92,82,0
ELHOMBRE,92,82,0
REYZABAL,92,81,0
CARAMANZANA,92,80,0
PARGARAY,92,79,12
BONONATO,92,79,0
MONTAS,92,79,0
AURIN,92,78,0
DE OÑA,92,78,0
DUVISON,92,78,0
IGNOTO,92,78,0
AYARRA,92,77,0
BOJADOS,92,77,0
NADEU,92,77,0
OIARTZABAL,92,77,0
COLECHA,92,76,0
ESPIGULE,92,75,0
QUELART,92,75,0
RUIZ DE VILLA,92,75,0
VINSEIRO,92,73,0
VILLER,92,72,0
LOPEZ GIL,92,71,0
GRIFE,92,70,0
PRADAL,92,70,0
ASSIS,92,69,0
HEIS,92,69,0
MARTIN MATEOS,92,69,0
BELENCHON,92,67,0
ALABANDA,92,66,0
BRIK,92,66,0
LASSA,92,66,0
SALVE,92,66,0
CAMPION,92,64,0
NAHON,92,64,0
CEVIDANES,92,63,0
MEIJON,92,62,0
STUYCK,92,62,0
NIVAR,92,61,0
RAPOSEIRAS,92,61,0
BRIÑON,92,60,0
BURDEOS,92,60,0
CANONICO,92,60,0
SARAS,92,60,0
BORDELL,92,58,0
MAZARRASA,92,58,0
EDER,92,57,0
PONCIO,92,57,0
GARCIA VILLALBA,92,56,0
LANDALUZE,92,55,0
LLES,92,55,0
GUILANYA,92,53,0
BEIGVEDER,92,51,0
HACHMI,92,50,0
ARRAIS,92,49,0
TOMASI,92,48,0
ZEROLO,92,48,0
AYUDARTE,92,44,0
AGOSTINI,92,37,0
CARO DE LA BARRERA,92,36,0
DAVIDOV,92,34,0
MURGIA,92,34,0
BALI,92,29,0
DI LORENZO,92,29,0
OXLEY,92,25,0
SARROUKH,92,25,0
EL GHAILANI,92,24,0
SCARPA,92,24,0
PAULSEN,92,23,0
BEVILACQUA,92,21,0
ZELLER,92,21,0
EGHAREVBA,92,19,0
KOK,92,19,0
IVOV,92,17,0
DORU,92,16,0
EL BATTIOUI,92,16,0
SAMBOU,92,16,0
ZIELINSKA,92,16,0
VAN DER LINDEN,92,15,0
BARAGI,92,13,0
GIULIANI,92,13,0
OBAZEE,92,12,0
CALINA,92,11,0
DARRAZI,92,11,0
HALES,92,9,0
CONNELL,92,7,0
EL HATIMI,92,7,0
MIHAITA,92,7,0
ROMANIV,92,7,0
SEARLE,92,7,0
COSTICA,92,6,0
EL YAMLAHI,92,6,0
HEGEDUS,92,6,0
SAVANE,92,6,0
SZANTO,92,6,0
AVRAMESCU,92,5,0
IDIR,92,5,0
LAVRIC,92,5,0
ALDRIDGE,92,0,0
COJANU,92,0,0
EJAZ,92,0,0
GAMRA,92,0,0
GHERGHINA,92,0,0
GOLOGAN,92,0,0
IFTIMIE,92,0,0
LINCA,92,0,0
MACIUCA,92,0,0
NAZARYAN,92,0,0
PETREUS,92,0,0
SELLAK,92,0,0
TARTA,92,0,0
DE SANTANA,91,182,0
QUERALTA,91,144,0
BORROY,91,142,0
AMBULUDI,91,138,0
IRIDOY,91,137,0
MACHAIN,91,135,0
TASIS,91,131,0
ALIJARDE,91,129,0
ILARRI,91,129,0
FACES,91,127,0
SIELVA,91,125,0
BEAIN,91,124,0
LOTINA,91,124,0
ELEGIDO,91,123,0
SINCHE,91,121,0
RIÑONES,91,118,0
TOPON,91,112,5
DIAZ JORGE,91,111,0
IRIAS,91,111,0
DIAZ VIZCAINO,91,109,0
FAGEDA,91,108,0
GUEZALA,91,108,0
SANDI,91,108,0
COTANILLA,91,107,0
NUET,91,107,0
ESTRACH,91,106,0
FERNANDEZ DELGADO,91,106,0
PICADIZO,91,105,0
KHEMLANI,91,104,37
AIZA,91,104,0
PILAN,91,104,0
COCAÑA,91,103,0
EL BUSTO,91,103,0
OSO,91,103,0
REGAJO,91,103,0
ORIZA,91,102,0
PAUS,91,102,0
ZANGUITU,91,102,0
ARGANY,91,100,0
ROGE,91,100,0
RUIZ DE PASCUAL,91,100,0
GONZALEZ DE AGUILAR,91,99,0
LARRAGAN,91,99,0
MATARRODONA,91,99,0
CAPILLAS,91,98,0
CABIRTA,91,97,0
CELIX,91,97,0
BERDIAL,91,96,0
COPONS,91,96,0
CUJI,91,95,0
DIAZ DE ARGANDOÑA,91,95,0
MASCO,91,95,0
SAERA,91,95,0
ESCULTA,91,94,0
SALMONTE,91,94,0
ANCHO,91,93,0
LAMOSA,91,93,0
LASFUENTES,91,93,0
SALTARES,91,93,0
VIÑO,91,93,0
LARRECHEA,91,92,0
PERAFERRER,91,92,0
ARNALTE,91,91,0
BOBI,91,91,0
CANTARIÑO,91,91,0
URANGO,91,91,0
CARIÑANA,91,90,0
ETXAIDE,91,89,0
GERMES,91,89,0
ALIBERCH,91,88,0
DE LA NATIVIDAD,91,88,0
OLAGARAY,91,88,0
PANS,91,88,0
RENEO,91,88,0
ZHUNIO,91,87,10
SARDUY,91,87,0
SENSAT,91,87,0
FONCUEVA,91,86,0
MOLINI,91,86,0
REBOLA,91,86,0
TXAPARTEGI,91,86,0
PEROPADRE,91,85,0
ROBINA,91,85,0
TOLIN,91,85,0
OLAZARAN,91,84,0
VILOUTA,91,84,0
CHINCHAY,91,82,0
COLETAS,91,82,0
FAUCON,91,81,0
ACETA,91,79,0
ANCELA,91,79,0
ASTORKIZA,91,79,0
BRIEBA,91,79,0
DIAZ GALIANO,91,79,0
RADILLO,91,79,0
REYMUNDO,91,79,0
UBILLUS,91,79,0
VITORA,91,79,0
ARCHAGA,91,78,0
RAVETLLAT,91,78,0
RIBER,91,78,0
DIAZ MINGO,91,77,0
ZAMBONINO,91,77,0
GARCIA DE LA SERRANA,91,76,0
PUJADA,91,76,0
SEBRANGO,91,75,7
GONZALEZ DE LA RUBIA,91,75,0
VILLERO,91,75,0
YLLANES,91,75,0
CONTONENTE,91,74,0
LINZOAIN,91,74,0
MAÑU,91,74,0
DEL ESPINO,91,73,0
ZAHARIEVA,91,73,0
ANDERICA,91,72,0
BALDIVIEZO,91,72,0
BUERES,91,72,0
MAÑOSAS,91,72,0
BUERIBERI,91,71,0
BUSTARA,91,71,0
FURNIET,91,71,0
WENCESLAO,91,71,0
ABRAS,91,70,0
CANDEAL,91,70,0
ESPARRELL,91,70,0
GOMEZ AREVALILLO,91,70,0
MARSE,91,70,0
LACLETA,91,66,0
CASERES,91,65,0
COLI,91,65,0
GIL BERMEJO,91,64,0
BRUIXOLA,91,63,0
DE NAVAS,91,63,0
UZUNOV,91,63,0
CORRETJA,91,62,0
GAETA,91,62,0
SANCHEZ OSORIO,91,61,0
CAMPAYA,91,59,0
DUPRE,91,59,0
MARTINEZ CAMPOS,91,59,0
BEATERIO,91,58,0
LEVI,91,57,0
MEDIE,91,57,0
DE LEONARDO,91,55,0
MONTESEIRIN,91,54,0
URROSOLO,91,53,0
CASALVAZQUEZ,91,51,0
BAUZAN,91,50,0
DAMYANOV,91,47,0
IRUROZQUI,91,47,0
BOUVIER,91,46,0
GEORGES,91,45,0
LACOSTE,91,39,0
ZANFAÑO,91,39,0
SARTORI,91,37,0
ABDELHADI,91,36,0
LAMBERTI,91,35,0
TAKKAL,91,34,0
NADER,91,31,0
FERNANDEZ DE LA PRADILLA,91,30,0
PELL,91,30,0
ANGELINI,91,27,0
GIUNTA,91,27,0
GLYNN,91,27,0
STAHL,91,27,0
BARTAL,91,26,0
CHELLI,91,26,0
KRUG,91,23,0
TROTTA,91,23,0
MANCUSO,91,21,0
CARLSSON,91,20,0
FAIK,91,20,0
CIRILLO,91,19,0
DE FATIMA,91,18,0
MESTOUR,91,17,0
ABOUFARAS,91,16,10
IMADE,91,16,0
BALLARD,91,15,0
EL BOUCHTI,91,14,0
IGBINOVIA,91,13,0
MCLEOD,91,13,0
SLADE,91,13,0
VERNON,91,13,0
ZANDER,91,13,0
BENALLA,91,11,0
FEKKAK,91,11,0
COWAN,91,10,0
RAUF,91,10,0
DUMITRA,91,9,0
EL HAFI,91,9,0
GHAZALI,91,9,0
KHALLADI,91,9,0
MESRAR,91,9,0
SEGHROUCHNI,91,9,0
CREANGA,91,8,0
UPTON,91,8,0
BAIN,91,7,0
BOLD,91,7,0
BUICA,91,7,0
DRURY,91,7,0
NATI,91,7,0
OUAHI,91,7,0
BLIDAR,91,6,0
BENAMARA,91,5,0
JIAO,91,5,0
NOUREDDINE,91,5,0
ASHWORTH,91,0,0
BACILA,91,0,0
BAKHTAOUI,91,0,0
BENCHEA,91,0,0
BRATOSIN,91,0,0
CIUPE,91,0,0
CLAPA,91,0,0
HOLBAN,91,0,0
HOZA,91,0,0
LAANANI,91,0,0
MARCHUK,91,0,0
MIHAESCU,91,0,0
OPROIU,91,0,0
OUYANG,91,0,0
TOP,91,0,0
TURCIN,91,0,0
CALVEIRO,90,176,0
MONTANUY,90,146,0
LOPEZ ASTILLEROS,90,132,5
LAGRANJA,90,130,0
SENZ,90,124,0
AZKOITIA,90,117,0
ESTABEN,90,116,0
AVION,90,114,0
FERNANDEZ DE LUCO,90,114,0
CLEMOS,90,113,0
MAJON,90,113,0
TATAYO,90,113,0
CABROL,90,111,0
MAYALS,90,109,0
OSPINO,90,107,0
ALIACAR,90,103,0
DE LA VERA,90,102,0
GUEREÑO,90,101,0
GUITARD,90,101,0
PRADELLS,90,101,0
BROCATE,90,100,0
ALMENDRA,90,99,0
CHUPS,90,98,0
DOUCET,90,96,0
SALINA,90,96,0
BAGET,90,94,0
BALBIS,90,94,0
BOIXAREU,90,93,0
VINATEA,90,93,0
MONJON,90,92,0
OYAREGUI,90,91,0
SANTA CECILIA,90,91,0
TOALOMBO,90,91,0
REYNAGA,90,90,0
FLIQUETE,90,89,0
LESME,90,89,0
URRIZOLA,90,89,0
TINAUT,90,87,6
BEDIAGA,90,87,0
GRAJEA,90,87,0
ROBUSTE,90,86,0
INGERTO,90,85,0
ORMAETXE,90,85,0
VALDUVIECO,90,85,0
CORRALERO,90,84,0
LLIVINA,90,84,0
PULPEIRO,90,84,0
SOLIGO,90,84,0
CANDAMIL,90,83,0
GRAFIA,90,83,0
MALARET,90,83,0
MITOGO,90,83,0
NONDEDEU,90,83,0
BUCIEGAS,90,82,0
GAMAYO,90,82,0
ORPELLA,90,82,0
OSONA,90,82,0
MUNILL,90,81,0
ORONA,90,81,0
VELON,90,81,0
BUENROSTRO,90,80,0
LAFORA,90,80,0
MASQUE,90,80,0
TARES,90,80,0
EGUILETA,90,78,7
BUSQUIEL,90,78,0
LASPRILLA,90,78,0
MAGNE,90,78,0
LAG,90,77,0
ARREDONDAS,90,76,0
DE GALDO,90,76,0
MAORTUA,90,76,0
TERLEIRA,90,76,0
FABRI,90,75,0
GARCI,90,75,0
LIDO,90,75,0
MATUS,90,75,0
AMILBURU,90,73,0
AUMEDES,90,73,0
BURZACO,90,73,0
BODELO,90,72,0
FERNANDEZ CHECA,90,72,0
PEÑATARO,90,72,0
SUNICO,90,72,0
DE CIMA,90,71,0
REY DE VIÑAS,90,71,0
AGANZO,90,70,0
CAPELASTEGUI,90,70,0
CARABASA,90,70,0
CEBRIANO,90,70,0
FRANCHO,90,70,0
MONEGRO,90,70,0
ZAMAKONA,90,70,0
MESSIAS,90,69,0
PRIMOY,90,69,0
ELIZEGI,90,68,0
COSTO,90,67,0
DENA,90,67,0
HAG,90,67,0
ARROITAJAUREGUI,90,65,0
DIL,90,65,0
JAUREGUIBEITIA,90,65,0
MORAZ,90,65,0
IRIZO,90,64,0
MASSANEDA,90,64,0
RUSSI,90,64,0
SINUSIA,90,64,0
BERZAS,90,63,0
LLONTOP,90,62,0
POSAS,90,62,0
MEAZA,90,61,0
PALANCARES,90,61,0
SAN LEON,90,61,0
MUSTAFOV,90,59,0
TENECELA,90,58,5
GARCIA BAYONAS,90,58,0
PEÑARANDO,90,58,0
SERFATY,90,58,0
MOGO,90,57,0
FERNANDEZ LUENGO,90,56,0
DE LAS RIVAS,90,55,0
FORRELLAT,90,55,0
HERNANDEZ GIL,90,55,0
MILEV,90,55,0
PROCOPIO,90,54,0
HAUT,90,52,0
PITALUGA,90,52,0
PUECH,90,52,0
GALLINAS,90,50,0
DE LA BARREDA,90,45,0
NABERAN,90,43,0
NASIRI,90,33,0
TAMI,90,30,0
FREI,90,25,0
REICH,90,25,0
AZOUZI,90,22,0
CATANIA,90,22,0
AZOUAGHE,90,18,0
DEHBI,90,18,0
BOUICH,90,17,0
GAKOU,90,17,0
ROUCHDI,90,17,0
EL AMIRI,90,16,0
GARGIULO,90,16,0
WILKES,90,16,0
ABDELHAK,90,15,0
GEIGER,90,15,0
MAYNARD,90,14,0
MCBRIDE,90,12,0
BENCHIKH,90,11,0
STANIMIROV,90,11,0
EL OUMARI,90,10,0
HATIM,90,10,0
HORNER,90,10,0
ALLOU,90,9,0
BOUCHRA,90,9,0
BOUHAJA,90,9,0
NASSIF,90,9,0
STEPANOVA,90,9,0
SUSSO,90,9,0
GRIGORIU,90,7,0
MEJNOUN,90,7,0
ANGHELACHE,90,5,0
EL HIMER,90,5,0
BADDOU,90,0,0
BATHILY,90,0,0
BIRCA,90,0,0
BOURAHLA,90,0,0
CEAPA,90,0,0
CERBU,90,0,0
CIBU,90,0,0
CIOCHINA,90,0,0
CIOLACU,90,0,0
COTEA,90,0,0
DROSU,90,0,0
FARESS,90,0,0
JARDA,90,0,0
MAGUREAN,90,0,0
MBITIL,90,0,0
NAGHI,90,0,0
PUPAZA,90,0,0
VILCEANU,90,0,0
VLADUT,90,0,0
VLAS,90,0,0
VOICILA,90,0,0
BODEGUERO,89,149,0
RIBADA,89,149,0
GUILLAMA,89,141,0
CORTADI,89,134,0
DE ABIA,89,130,0
ALBARADO,89,128,0
PATIN,89,127,0
BIEZMA,89,125,0
SOMBRERO,89,124,0
OLIET,89,120,0
TERRAZ,89,119,0
UJALDON,89,119,0
DIKOV,89,117,5
BETORE,89,117,0
CALE,89,117,0
DE VILLA,89,117,0
ERAUZQUIN,89,117,0
DUARRI,89,115,0
GUIXENS,89,114,0
HUARCAYA,89,114,0
BARANDIKA,89,113,0
ALCOBET,89,112,0
MURU,89,112,0
DE LA BASTIDA,89,111,0
PUIGPELAT,89,110,0
SILVARES,89,110,0
GREGO,89,108,0
BOCH,89,106,0
COCHA,89,106,0
LARRAGUETA,89,106,0
FERNANDEZ DE JAUREGUI,89,105,0
SANTALUCIA,89,105,0
URIONABARRENETXEA,89,105,0
ABATO,89,104,0
BUENAFUENTE,89,104,0
SAUQUILLO,89,103,0
MILLANA,89,102,0
DE ALONSO,89,101,0
SANTOR,89,101,0
PILLCO,89,100,0
GALLINAR,89,99,0
GEZURAGA,89,98,0
MEIX,89,97,0
NUVIALA,89,97,0
OLLACARIZQUETA,89,97,0
ORUSCO,89,97,0
SEIZ,89,97,0
LOPEZ NIETA,89,96,0
CARMENES,89,94,0
ELEJAGA,89,94,0
GALLARTE,89,94,0
MAYANDIA,89,94,0
TINIZARAY,89,94,0
BERRETEAGA,89,93,0
PALOME,89,93,0
SEMENTE,89,93,0
TEJEDERAS,89,93,0
BRALO,89,90,0
SORLOZANO,89,90,0
CALPARSORO,89,89,0
CASTREÑO,89,89,0
MAMAJON,89,89,0
RIOJO,89,89,0
LINIO,89,88,0
NUFRIO,89,88,0
SOBREVELA,89,87,0
TOLBAÑOS,89,87,0
ASPIZUA,89,86,0
CABODEVILA,89,86,0
DEL JUNCO,89,85,0
ESQUENA,89,85,0
TRESCOLI,89,84,0
USUBIAGA,89,84,0
COCINA,89,83,0
FONTGIVELL,89,83,0
FORRAT,89,83,0
ORIENTE,89,83,0
RAGUES,89,83,0
SERRABASA,89,83,0
TRABAS,89,82,0
XAPELLI,89,82,0
SAN ISIDORO,89,81,0
MARTINEZ DE ARENAZA,89,80,0
SANCHEZ COLLADO,89,80,0
MAISANCHE,89,79,7
AGRELA,89,79,0
ATXALANDABASO,89,79,0
BELAZA,89,79,0
CASALPRIM,89,79,0
FERNANDEZ YAÑEZ,89,79,0
MEJORADA,89,79,0
MOSQUETE,89,79,0
CHICO DE GUZMAN,89,78,0
REÑON,89,77,8
BONAVENTURA,89,77,0
CAISAGUANO,89,77,0
LEIRACHA,89,77,0
LETELIER,89,77,0
BRETCHA,89,76,0
FOREST,89,76,0
LEBEÑA,89,76,0
MENACHES,89,76,0
CALANI,89,75,0
LARTATEGUI,89,75,0
MIESES,89,75,0
PASARO,89,75,0
BESES,89,74,0
BRICOLLE,89,74,0
MACHERO,89,74,0
CARCELA,89,73,0
MAGRET,89,73,0
ALMAZOR,89,72,0
BUZZIAN,89,72,0
CIDRAQUE,89,71,0
RUIZ DE VIÑASPRE,89,71,0
TORREGLOSA,89,71,0
GAMONEDA,89,70,0
ARZO,89,69,0
LUJA,89,69,0
MARITXALAR,89,69,0
ROCANO,89,69,0
REBELLA,89,68,0
RUIZ DE CASTAÑEDA,89,68,0
POYAN,89,67,0
PERAILES,89,66,0
CANDEAS,89,65,0
COLOGAN,89,65,0
OMISTE,89,65,0
URIONAGUENA,89,64,9
AINZUA,89,64,0
VEGUER,89,64,0
BONIFAS,89,63,0
GAISAN,89,63,0
TROTA,89,63,0
MARTINEZ DE LUCO,89,62,0
ABREGU,89,61,0
CORTAVITARTE,89,60,0
GARCIA ARGUDO,89,60,0
COZA,89,59,0
DELMONTE,89,59,0
NUÑEZ DE PRADO,89,59,0
VILARET,89,59,0
ROLL,89,58,0
CLANCHET,89,57,0
DE MAS,89,56,0
GONZALEZ POSADA,89,56,0
MONTANOS,89,56,0
DEY,89,55,0
ABDERRAMAN,89,54,0
MUÑOZ DE LUNA,89,54,0
ALERM,89,53,0
CAÑIGRAL,89,52,0
MALLARIN,89,52,0
PASTRIAN,89,52,0
PUIG DE LA BELLACASA,89,51,0
APERRIBAI,89,50,0
GUGLIERI,89,50,0
PEREZ DEL PALOMAR,89,50,0
GOLAS,89,45,0
NAKAMURA,89,43,0
ROUSSEL,89,42,0
GHALI,89,39,0
BENOIT,89,38,0
YORK,89,34,0
FERNANDEZ LLEBREZ,89,33,0
SAMASA,89,29,9
DE SIMONE,89,29,0
DE VOS,89,29,0
SINERA,89,28,9
BROUWER,89,28,0
GHAZOUANI,89,28,0
EL ABBOUDI,89,25,0
KORNER,89,25,0
WAHID,89,25,0
ZIMMER,89,25,0
NAPOLITANO,89,24,0
PASTORE,89,24,0
SANTANGELO,89,20,0
CAVALLARO,89,16,0
LAGHRIB,89,16,0
BERNHARDT,89,15,0
LAAMIRI,89,15,0
STEPHEN,89,14,0
AGYEMANG,89,13,0
MD,89,13,0
NIASS,89,10,0
BOWLES,89,9,0
VIERIU,89,8,0
BOUTOUIL,89,7,0
BRICEAG,89,7,0
BUTTERWORTH,89,6,0
TIERNEY,89,6,0
BONTEA,89,5,0
BOULANOUAR,89,5,0
CORDOS,89,5,0
EL ATTABI,89,5,0
HSAINI,89,5,0
BALASCAN,89,0,0
BARCEA,89,0,0
BELEI,89,0,0
CHIRCU,89,0,0
CIULEI,89,0,0
COADA,89,0,0
CORDUNEANU,89,0,0
DRAGHIA,89,0,0
DUTESCU,89,0,0
EASTWOOD,89,0,0
EL MAHFOUDI,89,0,0
HADAREAN,89,0,0
JURAVLE,89,0,0
KARIOUH,89,0,0
KHAFFANE,89,0,0
MONDA,89,0,0
PROFIR,89,0,0
ROBBINS,89,0,0
TURCITU,89,0,0
TURLEA,89,0,0
ETULAIN,88,143,0
CHOPITEA,88,133,0
FERREZ,88,133,0
MACERO,88,132,0
ARTAU,88,129,0
ALCOL,88,127,0
BAQUERIN,88,127,0
VIZCANO,88,126,0
CABRITO,88,123,0
SANES,88,123,0
ABREUT,88,122,0
PAUSA,88,121,0
JAROSO,88,119,0
