nombre,frec,edad_media
MANUEL DAVID,1360,29.4
YURIY,1360,36.4
DEREK,1357,25.0
JOSEP ORIOL,1355,34.7
RAYCO,1355,24.4
EULALIO,1354,61.8
EDWIN,1352,31.9
IGNACIO MARIA,1352,46.8
ENZO,1351,8.7
HENRY,1351,39.3
EUGEN,1350,40.1
GUILLERMO JOSE,1350,31.6
JUAN CAMILO,1350,17.6
BELARMINO,1349,63.0
JESUS FERNANDO,1347,44.2
JOSE LORENZO,1347,46.6
CARLOS FERNANDO,1345,38.8
EMILI,1345,52.2
JOSE VICTOR,1343,43.1
ANDRES MANUEL,1341,38.3
CRISTINO,1341,57.9
ALFRED,1339,48.9
SERGIO JOSE,1334,28.3
CHEIKH,1331,36.4
DAVID JESUS,1331,27.1
JOAQUIN MANUEL,1331,41.0
BORIS,1330,32.1
DIMITAR,1330,36.1
TELESFORO,1330,64.5
CUSTODIO,1328,58.6
LARBI,1326,40.2
OLEG,1326,35.1
INOCENTE,1324,63.0
FRANCISCO TOMAS,1322,39.3
RAMON ANTONIO,1321,47.0
CASTOR,1320,61.5
PAOLO,1318,35.3
JESUS SALVADOR,1316,44.8
SIMEON,1315,55.9
STEVEN,1313,24.3
IOSU,1311,25.4
MYKOLA,1311,40.9
PETRE,1308,43.2
JESUS ENRIQUE,1304,38.3
ANTONIO JOAQUIN,1303,40.0
JAVIER ANTONIO,1302,35.9
ANDREAS,1299,36.8
MIGUEL FRANCISCO,1299,42.7
MAGIN,1296,60.8
ROBERTO JOSE,1296,34.6
MATEU,1295,28.1
LUIS DANIEL,1294,27.9
SERGIO ANTONIO,1291,32.5
EDUARDO MANUEL,1290,37.8
FELICISIMO,1289,65.3
PEDRO VICENTE,1288,44.4
MICHAEL JOHN,1283,59.2
JOSE BERNARDO,1281,47.4
TORIBIO,1281,64.5
PEDRO ENRIQUE,1278,38.9
ALFONS,1276,49.3
REINALDO,1275,47.0
ANGEL RAMON,1274,44.2
VICENTE RAMON,1274,47.7
TORCUATO,1271,56.5
FERNANDO ANTONIO,1269,40.5
FRANCISCO ANDRES,1269,38.2
ALFONSO JAVIER,1266,36.9
SILVINO,1263,64.1
MANUEL IGNACIO,1262,42.0
STEFANO,1258,32.2
YOUNESS,1258,22.3
JOAQUIN JOSE,1253,43.6
WILSON,1252,35.9
MIHAIL,1251,36.6
MARÇAL,1247,17.3
MANUEL MIGUEL,1246,43.4
ILYAS,1244,8.3
JOSE MARCOS,1244,38.7
PATXI,1242,36.7
JESUS VICENTE,1241,45.4
CRISTHIAN,1240,15.2
MYKHAYLO,1240,40.0
EDMUNDO,1238,57.3
FRANCISCO ALBERTO,1237,37.3
ASENSIO,1234,54.1
MANUEL JAVIER,1234,39.8
JOSE RUBEN,1232,30.3
RAFAEL MANUEL,1228,39.1
ANTONIO ENRIQUE,1225,42.7
JORGE JAVIER,1224,31.0
JEAN PIERRE,1219,38.8
ANTONIO FERNANDO,1218,43.5
ANOUAR,1217,19.2
DAVID MANUEL,1211,27.8
JAVIER JESUS,1208,31.3
ADAMA,1203,29.8
ATILANO,1203,64.1
JOAN ANTONI,1202,40.1
TEO,1202,4.7
ANDRES JOSE,1201,38.0
ANGELO,1201,32.0
EMANUEL,1197,19.1
HODEI,1196,9.4
DIEGO ALEJANDRO,1193,19.5
EFRAIN,1191,33.7
REDOUANE,1191,30.7
JUAN ALEJANDRO,1189,27.0
PEDRO IGNACIO,1189,42.7
VICTOR JESUS,1187,32.0
EMILIO JESUS,1186,36.3
ALEJANDRO JESUS,1185,22.6
DOMINGO JOSE,1185,38.9
GRIGORE,1185,40.8
JAVIER MARIA,1185,43.0
GARIKOITZ,1184,26.1
LUIS ANDRES,1183,36.0
MARIO ALBERTO,1180,32.4
CIPRIAN,1176,29.9
JORGE ANDRES,1172,28.3
RICARDO MANUEL,1172,37.6
PEDRO RAMON,1171,44.8
TEODOR,1161,39.5
CONSTANCIO,1160,66.8
JORGE MIGUEL,1159,33.3
ALEJANDRO JAVIER,1156,25.9
RAIMON,1150,32.9
ALLAL,1144,43.0
OIHAN,1143,6.9
JORDAN,1142,17.7
NOAH,1142,4.8
STEPHEN,1141,46.1
ETHAN,1140,6.6
LEOCADIO,1140,60.1
JOSE ADRIAN,1135,23.0
JAVIER IGNACIO,1133,39.7
OVIDIU,1133,32.7
JORGE EDUARDO,1132,37.7
ABDELHAFID,1131,34.3
PEDRO ALBERTO,1131,37.8
ROC,1131,13.2
JUAN LORENZO,1130,46.9
SERGEY,1130,37.3
MILOUD,1129,38.3
IHOR,1128,38.4
PABLO ANDRES,1128,28.2
DAVID JOHN,1124,57.2
PABLO LUIS,1121,37.5
EMILIO MANUEL,1117,39.7
IOSIF,1116,39.5
ANGEL GABRIEL,1114,30.1
RAFAEL FRANCISCO,1113,42.6
RAMON MARIA,1110,50.6
CASIANO,1106,60.9
RADU,1105,36.4
FRANCISCO CARLOS,1101,41.7
MOHAMED AMIN,1100,6.0
ABDUL,1098,35.2
ABDON,1097,54.7
ANDREW,1096,35.7
FRANCISCO MARIA,1092,45.5
VICTOR ANTONIO,1090,34.6
VICTOR MIGUEL,1090,34.4
AYOZE,1089,21.3
DOREL,1087,40.4
FRANCISCO JOAQUIN,1086,39.0
JOAO,1079,42.8
JHON JAIRO,1074,32.8
QUINTIN,1074,59.9
ABDELHAKIM,1073,29.8
OUMAR,1069,32.5
EUDALD,1068,26.8
HARITZ,1068,18.0
JOSE CARMELO,1068,47.0
PEDRO DAVID,1068,27.7
REDA,1065,13.3
EKAIN,1062,10.4
CARLOS GUSTAVO,1059,34.9
OSCAR JOSE,1058,35.8
VICENTE JESUS,1058,40.8
FELIX MANUEL,1057,42.4
JUSTINIANO,1057,63.6
VICENTE LUIS,1057,47.7
JENARO,1055,61.2
DAVID ALEJANDRO,1054,20.4
PAULO JORGE,1054,36.1
JORGE JOSE,1052,36.1
MARIO JOSE,1052,34.7
JAVIER JOSE,1051,34.1
LAURENTIU,1051,33.0
VICENTE ANTONIO,1051,46.9
JOAQUIN ANTONIO,1048,44.8
RESTITUTO,1047,67.3
HECTOR MANUEL,1046,29.9
KENNETH,1046,46.1
ORENCIO,1045,64.6
ALFONSO MANUEL,1044,37.0
JOSE OSCAR,1044,40.3
DANEL,1043,8.6
DAVID ANTONIO,1043,30.8
RAFAEL CARLOS,1040,39.0
SAMI,1040,13.7
FRANCO,1039,44.4
BLAI,1038,20.8
JOSEBA ANDONI,1037,41.5
MANUEL ANDRES,1036,41.8
JOSE ARTURO,1033,45.8
JOSE AURELIO,1033,48.3
OTMAN,1032,22.0
GRACIANO,1028,62.7
DOMINGO ANTONIO,1027,50.4
QUIM,1020,8.0
REDOUAN,1019,29.2
JAIME JOSE,1018,37.8
ENRIQUE JESUS,1013,37.1
MARCELIANO,1013,64.6
DANIEL ANTONIO,1011,29.9
FILIBERTO,1006,58.0
MAXIM,1006,18.9
FRANCISCO ALEJANDRO,1003,30.2
SERHIY,1002,35.6
ISSAM,1001,19.3
YONATAN,999,22.8
FELIX ANGEL,996,46.6
NAUZET,994,16.2
ANIOL,993,9.3
CARLOS ALFONSO,991,40.4
FELIX JOSE,989,44.9
PETRICA,989,35.2
OSCAR DAVID,986,28.4
SEVERO,986,61.2
VALERIO,986,48.3
EDUARDO JAVIER,984,34.6
HAKIM,982,28.0
JHONATAN,982,18.8
JUAN EDUARDO,981,37.8
CARLOS ARTURO,979,39.6
MIGUEL ALEJANDRO,979,23.7
ALFREDO JOSE,978,39.6
JUAN CRISTOBAL,978,38.9
FERNANDO MARIA,977,45.4
SAMBA,975,34.4
VICENTE MIGUEL,975,45.2
IVAN JOSE,974,26.3
RENATO,974,40.8
ALVARO JESUS,970,24.0
XAVI,970,4.9
RAFAEL LUIS,968,43.9
ANASS,967,12.3
PIO,967,63.3
HASSANE,966,37.0
BRAYAN,965,9.1
MODOU,964,35.4
FRANCISCO ENRIQUE,963,42.4
POLICARPO,962,63.0
ADELINO,961,59.6
MILLAN,959,46.8
HAFID,958,33.2
JESUS DANIEL,958,29.8
URTZI,956,19.5
ELIO,955,37.4
ANGEL ALBERTO,953,38.1
EL MUSTAPHA,952,35.9
BAKARY,951,32.0
CLAUDIU,951,29.5
IMRAN,951,23.7
NECULAI,951,43.4
JORGE DAVID,950,27.3
SOUFIAN,950,14.3
EDUARDO ANTONIO,946,38.9
EUTIMIO,945,65.7
PEIO,944,12.5
FROILAN,938,54.6
JUAN SANTIAGO,938,46.0
MBAREK,936,39.7
NAIM,936,9.4
OSKAR,936,31.3
RAMON JESUS,934,39.4
VICTOR DANIEL,931,28.2
JORGE CARLOS,928,38.2
MEHDI,928,23.7
CIRO,927,33.4
NOUR EDDINE,927,33.9
ARON,926,11.8
JOAQUIN MARIA,925,48.9
JUAN JULIAN,924,51.0
MANOLO,924,44.1
LUIS GABRIEL,922,32.1
JORGE FRANCISCO,920,35.0
MAXIMIANO,919,62.3
JAVIER ALEJANDRO,918,25.3
KHALIL,918,30.6
NICOMEDES,918,62.3
ABDERRAZAK,917,33.4
SILVIO,917,47.2
MASSIMO,916,37.2
ABDOU,914,35.0
CESAR MANUEL,914,40.1
JOSE AUGUSTO,914,42.4
MUSA,914,26.8
JEREMIAS,912,43.2
JOSEP RAMON,912,43.2
RUSLAN,912,30.2
NICUSOR,911,34.2
MIGUEL LUIS,910,46.9
ALVAR,909,20.8
ANTONIO ALBERTO,906,38.5
RAMON MANUEL,905,46.7
KRZYSZTOF,904,37.7
LAMINE,904,31.4
MANUEL ALFONSO,902,43.1
AMIR,901,18.0
GENEROSO,901,63.6
EDWARD,900,44.7
JORGE DANIEL,899,30.8
PEDRO ANDRES,899,39.1
ANDREY,898,30.6
FERNANDO MIGUEL,898,37.2
ADNAN,895,20.2
FRANCISCO FERNANDO,895,44.3
GERONIMO,895,50.4
RAFAEL MARIA,894,41.3
ERLANTZ,890,15.8
MHAMMED,886,40.3
MORAD,884,21.2
ANER,883,8.3
LUIS GUILLERMO,883,37.7
SAAD,881,11.7
APOLINAR,879,62.6
JOSE NICOLAS,879,41.9
ROMEO,879,23.4
CRISTOPHER,877,17.4
DAMIA,877,27.0
MANUEL JOAQUIN,877,45.6
BOUBACAR,875,32.1
EDUARDO JESUS,875,34.6
KRASIMIR,875,36.0
FELIX ANTONIO,873,44.8
RUYMAN,871,25.8
TIRSO,871,49.8
ALVARO MANUEL,870,24.8
PIOTR,870,34.8
XOEL,870,6.5
MICHELE,869,37.8
RAMON LUIS,869,48.3
SALVATORE,869,45.2
SOULEYMANE,868,31.4
JUAN GUILLERMO,867,38.2
CESAR ANTONIO,866,37.7
JOHN JAIRO,866,34.0
ALBERTO CARLOS,865,34.7
ANTONIO DANIEL,864,29.0
JAVIER FRANCISCO,863,39.1
ALEXANDRO,862,15.9
JOAN RAMON,862,41.4
ENOL,861,9.0
SANTIAGO MANUEL,861,39.5
MARCOS JOSE,859,29.9
IVAN JESUS,857,24.7
BACHIR,856,39.7
FRANCISCO JULIAN,856,39.9
JOSE FERMIN,856,48.2
DORIN,855,37.0
RICARDO JAVIER,855,37.0
EL BACHIR,854,38.6
TAREK,854,19.9
SEGISMUNDO,853,60.1
ENRIQUE ANTONIO,851,42.8
JAIME ANTONIO,851,41.7
JEREMY,849,12.9
TEODOMIRO,849,62.7
ANDRZEJ,848,42.3
EUFRASIO,848,59.1
SALIM,848,19.8
YASIN,847,10.3
CRISANTO,846,58.7
CRISTIAN DAVID,846,16.3
RICARDO ANTONIO,846,39.2
TRAIAN,846,42.7
MIROSLAV,844,33.5
AKRAM,843,10.0
JORGE ALEJANDRO,843,28.9
LUIS GONZALO,843,42.3
MATTEO,842,22.7
OSCAR ANTONIO,842,34.7
ANGEL VICENTE,840,45.0
VICENTE JUAN,840,46.5
FREDDY,839,37.3
PEDRO JOAQUIN,839,43.0
PETAR,839,36.7
CHARLES,837,43.6
MOSTAPHA,837,37.0
TEODOSIO,835,65.6
WOLFGANG,834,58.8
MAIKEL,833,18.0
PLAMEN,833,36.4
ANGEL CARLOS,832,44.1
CARLOS VICENTE,832,40.4
ELIGIO,829,58.9
GABRIEL ANGEL,829,39.9
VITALIY,828,31.5
ZEUS,828,17.3
DMYTRO,827,29.4
JOAN MANUEL,827,32.7
MIGUEL MANUEL,827,41.1
LUIGI,826,45.4
NEFTALI,825,35.6
ALFONSO JESUS,823,34.2
HONORATO,823,66.1
VICENTE FRANCISCO,823,47.4
JOSE ERNESTO,822,42.0
ANGEL FERNANDO,821,42.4
OSWALDO,821,42.7
LUCINIO,819,66.2
JESUS ANDRES,816,39.9
TRISTAN,816,17.3
JOSE ARMANDO,815,38.7
MARIANO JOSE,814,41.6
MOHAMED AMINE,813,11.5
CARLOS ALEJANDRO,810,27.7
OSCAR JESUS,810,33.5
DIEGO MIGUEL,809,34.4
PABLO MIGUEL,809,30.1
ERICK,807,13.5
VALENTI,807,49.1
RAYMOND,806,57.2
IGNACIO MANUEL,805,36.5
AIMAN,803,6.7
CARLO,799,33.1
JUAN BOSCO,799,35.3
ULPIANO,798,64.3
YASSIR,798,10.0
ARNALDO,797,49.3
EUGENI,796,44.4
JOFRE,796,14.8
JOSE ALVARO,796,36.0
ANTONIO PEDRO,795,46.9
EUTIQUIO,795,69.7
MANUEL JUAN,795,46.9
HRISTO,794,36.1
IGNACIO JESUS,794,36.6
ANTONIO ANDRES,793,40.7
BADR,793,15.3
MOUAD,793,12.9
PABLO DANIEL,793,28.7
FAISAL,792,25.9
MARCO VINICIO,792,33.9
MANUEL REYES,791,44.9
ELEAZAR,789,26.2
SERGIY,789,37.9
AMARO,786,43.0
CARLOS ALFREDO,786,34.2
OLIVIER,780,31.8
AHMAD,779,32.2
PEDRO ALFONSO,779,41.2
DOMENEC,778,50.6
JOSE ADOLFO,778,47.5
LUIS SANTIAGO,778,42.7
ANGEL DANIEL,777,26.0
SOTERO,777,64.1
JAVIER ANGEL,775,41.1
GALO,774,51.5
OLEH,773,34.1
GUIDO,772,37.2
JAGOBA,772,22.7
JOSE ROMAN,771,44.5
JULIAN ANDRES,771,25.7
JEAN CARLOS,770,17.0
JOSE CRISTOBAL,770,40.3
ALIN,768,26.3
LUIS EMILIO,768,43.1
ENMANUEL,767,21.2
JUAN RICARDO,767,42.2
NELU,766,38.3
ABDELOUAHID,765,36.3
ANTONIO GABRIEL,765,32.6
IVO,763,31.4
MAGI,763,41.6
SALVADOR JOSE,763,40.6
ALDO,762,33.7
AYTHAMI,762,16.3
COSMIN,762,25.6
EL HASSANE,762,41.2
ANGEL ANDRES,760,38.9
PEDRO CARLOS,760,41.4
JOSE ELIAS,759,44.8
FRANCIS,758,41.2
DOMINGO JESUS,756,36.8
JOAN MARC,756,21.3
JOSEBA IÑAKI,756,45.1
ANGEL CUSTODIO,755,47.2
MAREK,755,37.5
ARMAND,754,28.8
JOAN MIQUEL,754,32.4
DANIEL ALBERTO,753,33.5
DAVIDE,753,31.5
ALIOU,752,33.9
JOAN MARIA,752,49.8
TOMASZ,752,32.4
MELQUIADES,751,58.9
ZOILO,750,58.2
JORGE IVAN,749,33.7
TIBURCIO,749,65.8
AITZOL,748,18.9
CARLOS IGNACIO,747,37.3
YONATHAN,747,22.1
MARTIN JOSE,746,46.5
JULIA,742,31.3
LUIS ROBERTO,742,41.1
ZIGOR,742,31.2
JOSE ABEL,741,38.0
JOSE ISMAEL,741,36.0
ALBERTO ANTONIO,740,36.7
EL MILOUD,740,39.4
SERGIU,740,29.7
AINGERU,739,18.4
VASIL,739,36.6
STANISLAV,738,29.6
ALEKSANDAR,737,30.9
ARTEMIO,737,60.2
CARLOS ROBERTO,737,37.2
DIEGO JAVIER,737,28.8
ISABELO,737,61.6
IVAYLO,737,31.2
TIAGO,737,14.2
COSTICA,736,44.4
ROLAND,736,43.5
ISSA,735,31.0
ABDELMALEK,734,36.6
PATROCINIO,734,64.4
MANUEL EDUARDO,733,40.5
ANTONIO ALEJANDRO,732,31.6
VALERIU,732,41.2
DEOGRACIAS,730,63.1
RAMON ANGEL,730,48.6
URIEL,730,12.6
CARLOS RAMON,729,40.6
DIEGO FRANCISCO,728,33.9
YAROSLAV,728,37.2
JOSE ORIOL,727,47.2
JOAN FRANCESC,726,35.9
SERAPIO,726,66.6
ALEJANDRO ANTONIO,725,28.3
RADOUANE,725,28.4
SILVANO,723,59.8
DANIELE,722,32.8
PABLO ALBERTO,722,32.7
TAOUFIK,722,27.3
CARLOS ANGEL,721,41.9
PEDRO DANIEL,721,29.4
LUIS PEDRO,720,45.3
DELMIRO,719,62.9
LIBERTO,719,54.2
SERGIO JESUS,719,27.4
ANDRES FRANCISCO,718,40.9
JAWAD,718,21.7
SERGIO DAVID,717,25.5
ENRIQUE LUIS,716,46.4
DIEGO ARMANDO,715,21.5
HECTOR JOSE,715,30.4
PABLO FRANCISCO,715,35.2
ADEL,714,27.6
ALBERTO LUIS,714,40.6
WILFREDO,713,38.9
ANGEL RAFAEL,712,41.4
NICU,711,36.5
OSCAR ALBERTO,711,39.0
JAVIER MANUEL,710,33.8
MANFRED,710,61.6
JOSE GERMAN,709,43.6
MOKHTAR,709,41.9
NICOLA,709,33.1
EUSTASIO,707,66.4
JAIME MANUEL,707,37.0
ABDELOUAHED,704,37.3
LIAM,704,8.6
ROBERTO ANTONIO,704,38.6
AISSA,703,35.0
ABUNDIO,702,72.3
JEAN PAUL,702,29.9
OSVALDO,702,42.2
YORDAN,702,34.3
PETRO,701,41.3
FLAVIO,700,31.4
FLORENTIN,700,48.6
MANEX,699,9.9
APOLONIO,698,63.9
BENAISSA,698,41.2
DANILO,698,33.7
FELIPE JOSE,698,39.3
EMILIO JAVIER,697,36.6
TARIQ,697,33.2
EL HABIB,696,34.7
CARLOS AUGUSTO,695,36.9
EDUARDO LUIS,695,40.1
JOSE M,694,55.3
JUAN GREGORIO,693,47.5
STELIAN,693,39.7
ANTONIO TOMAS,692,44.4
FRANCISCO IGNACIO,692,41.9
ELISARDO,691,58.0
FRANCISCO PEDRO,691,47.0
JORGE JESUS,691,31.8
JESUS RAFAEL,690,41.0
JOSE MATIAS,690,45.7
NIZAR,690,8.9
MARIO JESUS,688,34.8
PIERRE,688,44.1
VICTOR LUIS,687,40.4
LUIS JORGE,686,40.8
MBAYE,686,36.4
SALOMON,686,43.3
JOSE CRUZ,684,54.2
MARIO ANTONIO,684,39.6
HANS,681,58.1
MANUEL SANTIAGO,681,46.0
VINCENZO,681,44.1
JESUS ALEJANDRO,680,30.6
JON ANDONI,680,36.6
MARCOS JESUS,679,28.0
ABDALLAH,678,38.5
EBRIMA,678,31.1
VALERO,678,59.2
HERMOGENES,677,62.3
PEDRO ALEJANDRO,676,32.3
CRISTINEL,675,35.4
KHALED,675,33.1
KLAUS,675,57.1
LOPE,675,54.2
MARCOS MANUEL,675,32.4
CARLOS IVAN,674,29.8
NAHUEL,674,9.3
RAMSES,674,21.9
THIAGO,674,13.2
ARATZ,673,11.1
ARTURO JOSE,672,36.4
FRANCISCO SALVADOR,672,42.1
LUIS RAFAEL,672,41.8
NADIR,671,14.0
SANTIAGO JESUS,670,36.0
LEOVIGILDO,669,61.2
NAJIM,669,29.5
DIEGO LUIS,668,38.4
TANAUSU,668,22.8
ANDERSON,667,21.6
BOUJEMAA,667,41.2
AMADEU,666,51.0
PHILIPPE,665,43.2
GHEORGHITA,663,35.4
JULIO ENRIQUE,663,41.7
MIGUEL RAMON,663,44.1
WERNER,663,62.5
ELVIS,662,23.8
BOUCHAIB,661,40.1
CARLOS RAFAEL,661,37.4
JOSE GERARDO,661,46.1
MANUEL RAFAEL,661,45.2
PEDRO FERNANDO,661,43.0
KARL HEINZ,660,67.0
NATANAEL,660,20.2
LUIS ERNESTO,659,39.7
LUIS MARIO,659,32.7
LUKAS,658,12.7
YON,658,30.0
RAMON FRANCISCO,657,47.0
PAWEL,656,31.5
SIMION,656,41.7
GABRIEL ALEJANDRO,655,22.4
RICARDO JESUS,655,37.3
MIGUEL CARLOS,653,44.0
ANDRES MIGUEL,652,38.2
ROBERTO JAVIER,651,36.9
HERNANDO,650,46.1
MOR,650,37.0
CRISTO MANUEL,649,31.4
KEITH,648,60.5
TODOR,648,38.2
MAHMOUD,647,35.9
WEI,647,28.3
BERNARD,645,51.9
JEAN,645,50.6
NAJIB,645,33.3
TOMAS JOSE,645,43.7
MANUEL PEDRO,644,47.5
JOSEF,642,55.9
ARISTIDES,641,48.8
EMILIO ANTONIO,641,45.6
ENAITZ,641,6.2
GOTZON,641,36.3
OSAMA,641,9.5
PEDRO RAFAEL,641,41.9
RAFAEL JUAN,640,44.3
PETER JOHN,639,60.7
ADRIAN JOSE,637,19.0
EL MEHDI,637,23.5
DAOUDA,636,31.6
OCTAVIAN,636,36.5
ROY,636,49.7
BABACAR,635,32.7
CAYO,635,66.7
LAHBIB,635,38.8
FEDERICO JOSE,634,41.1
GALDER,634,16.6
MOHAMED ALI,634,23.4
VIRGIL,634,40.9
BAUDILIO,633,64.5
JOAQUIN JESUS,633,37.5
ANTONIO DOMINGO,632,46.0
DEMBA,632,34.9
JOSE BLAS,632,45.4
MIGUEL ENRIQUE,632,39.9
DIEGO ANDRES,631,23.0
JURGEN,631,52.8
ANDY,630,13.3
RIGOBERTO,630,50.7
ROBUSTIANO,630,66.3
DOMINGO JAVIER,629,37.4
JORGE IGNACIO,629,35.2
PABLO CESAR,628,31.8
RABAH,628,39.7
PHILIP,627,48.0
MISAEL,626,34.7
TUDOR,626,39.2
ABDERRAZZAK,625,33.5
ALFONSO LUIS,625,43.9
DOMICIANO,625,65.2
GRZEGORZ,623,34.8
SANDALIO,623,66.4
SERGIO LUIS,622,33.3
YURI,622,26.8
JACINT,621,52.9
CARLOS JUAN,620,43.7
YUSEF,620,17.7
MANUEL SALVADOR,619,44.6
MIGUEL JUAN,619,46.7
RAFAEL ALBERTO,619,34.7
ALEJANDRO MIGUEL,616,23.9
FRUTOS,616,64.2
MICHAL,616,28.6
RAFAEL MIGUEL,616,40.8
ALEXEY,615,29.3
ADRIAN JESUS,614,17.2
RAUL ANTONIO,614,34.2
SHAHID,613,32.7
ASTERIO,612,65.2
LUIS PABLO,612,39.2
EÑAUT,610,13.9
IVAN MANUEL,610,23.8
LIONEL,610,22.8
TXOMIN,610,36.2
ANGEL ENRIQUE,609,41.3
JALAL,609,26.9
JULIO ANGEL,609,44.1
ANDRES AVELINO,608,54.5
CESAR LUIS,608,42.0
IORITZ,608,14.3
JULIO MIGUEL,608,43.8
MELITON,608,64.1
NORBERT,608,43.1
MAROUANE,607,15.8
ROBERTO MANUEL,607,36.7
PABLO ENRIQUE,606,33.9
JOAN MANEL,605,32.7
ANACLETO,604,64.9
LUIS GONZAGA,603,41.0
MANUEL AGUSTIN,603,44.8
DIEGO ALBERTO,602,27.4
JOSE VALENTIN,602,45.6
ENRIQUE FRANCISCO,601,43.9
JUAN ROBERTO,601,43.6
JULIAN JOSE,601,43.8
JOSE GONZALO,600,46.7
RAFAEL ENRIQUE,600,42.2
VICTOR ALFONSO,600,24.5
DANIEL ANGEL,599,36.0
MANUEL EMILIO,599,44.6
PEDRO TOMAS,599,43.7
PEDRO JULIAN,598,44.6
JOSEP MIQUEL,597,39.1
NORMAN,597,46.0
TRINITARIO,597,56.8
ALADINO,596,60.8
BRIGIDO,596,58.2
PEPE,596,8.5
DOSITEO,594,66.4
GONZALO JOSE,594,32.5
LEONEL,594,27.3
ANATOLIY,593,43.1
DOMINGO MANUEL,593,42.5
MOULOUD,593,39.5
DANIEL FRANCISCO,592,29.3
FRANCISCO EDUARDO,592,40.1
LAMIN,592,29.5
JUAN JORGE,591,43.5
SANTIAGO JAVIER,591,34.7
EL MOKHTAR,590,40.2
PABLO ALEJANDRO,590,25.5
FRANCISCO XAVIER,589,40.5
SILVIU,589,32.8
JAIME LUIS,588,42.6
JOAQUIN FRANCISCO,588,43.5
BIBIANO,587,58.9
CARLOS HUMBERTO,587,40.9
CARLOS MARIO,587,34.9
GIANLUCA,587,26.8
MAURIZIO,587,42.2
LUIS HUMBERTO,586,42.2
YASSER,586,10.9
ALEJANDRO DAVID,583,17.8
BERNARDO JOSE,583,39.4
MOHAMED SAID,583,25.4
GABRIEL ANTONIO,581,34.1
JESUS PEDRO,581,47.0
LUIS RICARDO,581,39.0
MARCOS JAVIER,581,29.4
ROBERTO JESUS,580,33.9
SERGIO DANIEL,580,29.7
XIAN,579,8.1
TOBIAS,578,33.4
ARAN,577,7.7
FELIP,577,45.6
ANTONIO SALVADOR,576,44.3
IRAITZ,576,13.4
JAVIER ENRIQUE,576,34.0
JOAO MANUEL,575,41.9
JOSE SEBASTIAN,575,41.5
SALAH EDDINE,575,19.2
VICTOR ANDRES,575,27.3
CHERKAOUI,574,33.8
LOIS,574,10.5
BRANDON,573,10.1
EUFEMIO,573,63.1
JESUS ALFONSO,573,42.1
JESUS JUAN,573,44.5
MARCIN,573,28.8
RUBEN JESUS,573,25.6
DANIEL EDUARDO,572,29.7
FLOREA,572,46.6
GIORGIO,572,42.9
ZENON,572,52.3
ERNESTO JOSE,571,37.8
JAVIER LUIS,571,40.0
RUBEN JOSE,571,28.6
ANDRES ANTONIO,570,43.2
CRISTIAN JESUS,570,17.6
GABRIEL JOSE,569,34.0
SINFORIANO,569,64.0
JORGE RAMON,568,38.9
VITOR MANUEL,567,39.5
MARWAN,566,8.8
TAYEB,566,40.3
KADDOUR,565,43.1
LUIS ARMANDO,565,37.8
ONESIMO,564,60.3
RUI MANUEL,564,37.8
CARLOS GABRIEL,563,28.9
EDORTA,563,29.6
JUAN BERNARDO,563,44.0
ADOLFO JOSE,562,40.7
CRISTIAN JOSE,562,18.9
ABDENBI,561,36.8
CARLOS JULIO,561,38.8
GAUDENCIO,561,66.2
JOAO PAULO,561,32.6
JOSE ISRAEL,561,31.3
JOSE RAMIRO,561,48.5
EUGENIO JOSE,560,41.9
FELIX JAVIER,560,40.9
JULI,559,41.0
MARKUS,559,36.4
SIRO,559,47.6
TRINIDAD,559,62.4
ADALBERTO,558,46.2
CRISTOBAL JESUS,558,33.4
NUNO MIGUEL,558,31.0
ALIPIO,557,61.6
FELIX JESUS,557,43.0
JASON,557,22.2
JULIO FRANCISCO,557,43.7
OSCAR DANIEL,557,28.9
JESUS JOAQUIN,556,41.6
ANTONIO IGNACIO,555,41.6
DARIUS,555,23.2
JORGE FERNANDO,555,37.3
JUAN NICOLAS,555,33.4
MOHAMED REDA,555,12.0
ALVARO ANTONIO,553,29.4
CRISPIN,553,60.0
FABRIZIO,553,31.4
FRANÇOIS,553,47.0
HABIB,553,35.3
MIGUEL ALBERTO,553,37.0
RIDA,553,12.1
ZOUHAIR,553,24.3
OSCAR EDUARDO,552,29.1
SUFIAN,552,14.1
TAHAR,552,41.8
ABDELJALIL,551,30.6
HELMUT,551,63.0
OBDULIO,551,61.3
MIGUEL ANDRES,550,35.9
ANTONIO JORGE,549,41.0
BELISARIO,547,61.7
JUAN CARMELO,547,45.0
LEONARD,547,34.4
OUALID,547,13.2
ALFONSO MARIA,546,44.4
FRANCISCO RAUL,546,32.6
JESUS EDUARDO,546,37.5
JOSE ALEXIS,546,33.6
LAUDELINO,546,64.0
TONY,546,31.2
JUAN BENITO,545,52.2
DANIEL ENRIQUE,544,30.1
TOMAS JESUS,544,38.3
EDUARDO FRANCISCO,542,40.7
ANTONIO EDUARDO,541,41.0
RAFAEL VICENTE,541,46.4
UGAITZ,541,12.9
VALERIY,541,42.8
ALVARO JAVIER,539,24.6
HECTOR FABIO,539,37.0
MAJID,539,32.4
OLIVERIO,539,42.1
ANGEL EDUARDO,538,36.0
SERGIO ANDRES,538,24.2
JULIAN ANTONIO,537,45.1
JAIME ALBERTO,536,38.6
GIANCARLO,535,34.7
JULIO JAVIER,535,38.8
ENRIQUE MIGUEL,534,41.1
