nombre,frec,edad_media
ANDREA MARIA,1602,20.0
ANA JESUS,1601,45.9
ZULEMA,1599,27.6
SANDRA PATRICIA,1589,35.4
MARIA MACARENA,1587,33.9
MARIA PATROCINIO,1586,62.9
VIVIANA,1582,30.4
ASMAE,1577,20.7
SANTA,1568,58.6
CARMEN GLORIA,1559,44.6
NABILA,1558,24.1
MIRANDA,1556,9.9
NOELIA MARIA,1554,26.1
MARIA ANDREA,1553,43.9
ARRATE,1552,27.0
FOUZIA,1548,32.9
LINDA,1546,43.3
GALINA,1541,44.0
ENERITZ,1540,19.1
MARIA DELIA,1540,52.8
MARIA SILVIA,1538,40.9
QUERALT,1534,11.4
LORENA MARIA,1533,24.1
HAKIMA,1532,30.5
MARIA ENRIQUETA,1532,55.2
JOHANNA,1528,30.9
ROSA DELIA,1528,44.0
MARIA SARA,1527,53.7
BONIFACIA,1520,72.6
FABIANA,1519,46.7
AINOHA,1514,11.8
ISABELLA,1513,11.8
SAMANTA,1511,19.7
DIANA CAROLINA,1499,21.8
MARIA CORAL,1498,42.5
KAOUTAR,1496,17.1
ANA PATRICIA,1490,30.0
MILENA,1487,23.6
LUMINITA,1486,35.8
ANGELICA MARIA,1485,29.0
HELIODORA,1485,70.3
HERMELINDA,1485,62.7
LOURDES MARIA,1484,27.0
MELANI,1484,15.2
MARIA ANGEL,1483,48.7
MARINELA,1480,33.5
MARTA ISABEL,1480,34.5
FELICITA,1477,65.7
FADMA,1474,52.1
LEANDRA,1471,63.9
MARIA CRISTO,1464,40.8
RENATA,1464,33.0
FLORINA,1463,32.4
CARLA MARIA,1456,17.9
CARMEN ROCIO,1456,26.1
LLUISA,1455,61.7
AURORA MARIA,1453,36.6
ALEJANDRA MARIA,1452,26.0
MARIA MILAGROSA,1451,50.3
ALBERTA,1448,65.3
ALAITZ,1443,19.1
MARIA PRESENTACION,1438,63.4
SARA ISABEL,1438,27.7
EPIFANIA,1437,65.6
MARIA GORETTI,1436,36.2
LINA MARIA,1431,32.6
SILVINA,1430,63.6
MARIA HELENA,1429,41.8
MARY,1428,53.3
GUACIMARA,1425,26.7
PILAR MARIA,1424,37.6
DENISE,1423,30.8
MARIA CABEZA,1423,50.2
ALMA MARIA,1420,29.0
EKATERINA,1420,27.9
ASTRID,1418,27.6
GRACIA MARIA,1417,34.3
MARIA HORTENSIA,1417,56.1
MAYA,1417,16.7
DULCENOMBRE,1414,58.6
MAYRA,1411,25.0
RUTH MARIA,1411,32.2
TOURIA,1411,36.2
MARIA IGNACIA,1409,60.0
HOUDA,1406,18.5
TANIA MARIA,1406,24.7
DANA,1403,16.2
SHEYLA,1402,14.9
LAUREANA,1401,67.1
DALIA,1400,32.6
MARIA SOFIA,1399,43.3
MARIA FLORA,1393,56.3
GRISELDA,1390,43.1
ERMITAS,1388,68.4
MARIA ELOISA,1387,49.6
MARIOARA,1387,44.3
LIVIA,1385,38.0
YARA,1382,13.2
ALESSANDRA,1379,25.7
YOUSRA,1379,9.7
MARIA PUERTO,1372,44.6
MARIA ALEXANDRA,1370,23.9
ELSA MARIA,1369,37.6
MARIA LETICIA,1369,36.5
NATALIA MARIA,1369,26.4
NEMESIA,1366,70.5
CELEDONIA,1365,68.4
MARYAM,1364,15.2
MARIA OLVIDO,1363,58.6
JACOBA,1362,64.8
LEONARDA,1361,63.9
LEONIDES,1359,71.6
ANA MERCEDES,1354,42.3
LYUDMYLA,1354,43.8
CHAIMAE,1353,11.7
KRISTINA,1352,25.7
MARIA FLORENCIA,1351,38.4
PENELOPE,1350,27.1
SOUMIA,1346,24.7
MARIA VEGA,1339,49.5
NATHALIE,1337,31.6
KATHERINE,1335,22.8
HOURIA,1333,35.4
ADRIANA MARIA,1329,29.7
ANA LAURA,1326,27.5
PEREGRINA,1323,68.1
VALLE,1323,51.0
JUANITA,1318,58.3
EVARISTA,1315,70.0
JUANA ANTONIA,1315,58.3
NELLY,1315,45.1
HALYNA,1314,43.4
REMEI,1312,60.0
MARIA PUY,1311,52.7
STEPHANIE,1310,27.4
MENCIA,1305,9.2
ELBA,1302,27.1
OLHA,1302,40.2
DOINA,1300,42.4
ARIANE,1296,15.0
DOSINDA,1296,69.3
ANTOLINA,1294,68.3
MARTA ELENA,1292,40.0
ANA ESTHER,1286,37.4
ANA ROCIO,1286,27.7
ANA CAROLINA,1283,27.2
HIPOLITA,1281,70.5
ADELA MARIA,1279,40.7
KARLA,1279,12.2
ANA DELIA,1273,41.9
MARIA ARANTZAZU,1273,42.4
MARIA ARGENTINA,1273,62.8
FUENCISLA,1272,59.3
SALIMA,1272,21.8
NAOUAL,1270,25.5
SAMIA,1269,19.0
AMARA,1267,15.2
HIBA,1266,6.0
CARMINA,1264,45.9
ISABEL CRISTINA,1262,36.4
HELGA,1258,50.8
BRIGITTE,1256,52.2
MARIA NAZARET,1255,25.3
ALDARA,1254,11.7
DORIS,1248,49.3
CRUZ,1247,61.5
SEILA,1246,24.1
IRANTZU,1245,24.7
AMOR,1244,56.9
FULGENCIA,1244,67.7
PEPITA,1242,67.8
ELIZABET,1240,26.8
CARMEN TERESA,1237,45.6
MARIA VIOLETA,1236,47.8
HIND,1234,19.7
ANISOARA,1231,37.5
MARIA MONICA,1231,38.2
AGATA,1228,24.8
BELLA,1226,51.1
MIREN JOSUNE,1224,42.1
MARIA MONTAÑA,1223,39.8
MARIA CASTILLO,1221,47.1
JUANA ROSA,1218,52.0
JOAQUIMA,1217,71.0
MARIA ELSA,1213,50.9
MERYEM,1213,22.4
GABINA,1212,69.5
MARIA ADELAIDA,1209,49.8
HIGINIA,1207,69.9
HANNA,1205,33.3
LARISA,1205,34.9
YVONNE,1205,43.8
GIOVANNA,1204,29.1
LAYLA,1203,21.8
PRAXEDES,1202,67.4
ANA VANESSA,1200,29.7
MARIA AMAYA,1193,46.2
KARIN,1192,52.6
STEFANIA,1192,29.0
REGLA,1188,57.0
MILAGRO,1185,63.5
RANIA,1185,6.2
MARIANELA,1184,38.7
CARMEN NIEVES,1183,45.9
ROSA CARMEN,1182,50.0
ESTEL,1181,16.1
MARIA HERMINIA,1181,54.3
SANAA,1181,24.1
ALEGRIA,1180,50.5
ELIDA,1180,59.7
THALIA,1180,8.3
MARIA NATALIA,1178,37.5
MARITZA,1178,40.1
XIOMARA,1175,21.6
NADIYA,1171,42.8
LUDIVINA,1167,66.2
MARTHA LUCIA,1166,43.5
MARIA SEÑOR,1165,53.3
LILIAN,1164,35.4
IVETTE,1163,20.0
NADINE,1161,22.3
MIREN NEKANE,1160,45.7
DAFNE,1156,10.2
ESCOLASTICA,1155,69.6
FLOAREA,1153,48.0
DAYANA,1152,12.8
COLOMA,1151,58.5
MARIA CAMILA,1149,16.5
FELICISIMA,1148,71.2
LAUDELINA,1147,68.5
SABAH,1147,26.8
YASMINE,1147,8.7
MARIA FLORENTINA,1146,54.6
AUXILIADORA,1144,43.7
HELEN,1143,36.8
YULIYA,1143,28.4
FATOUMATA,1142,19.6
JOANA MARIA,1138,32.1
MARIA ASSUMPCIO,1135,56.0
MANAL,1133,9.2
GHIZLANE,1132,21.5
MARIA FUENCISLA,1127,54.7
ZAHIRA,1126,14.4
MONTSE,1125,42.8
EDITA,1124,53.8
PAQUITA,1122,63.1
ARIANNA,1121,12.5
SOUKAINA,1114,15.0
CORAIMA,1112,10.2
ITSASO,1111,19.0
CAROLINE,1110,31.3
LILIA,1110,42.7
ANGELES MARIA,1107,40.6
QUITERIA,1107,64.8
AGAPITA,1103,73.2
AGURTZANE,1103,39.1
FATMA,1103,45.6
FLAVIA,1102,23.7
CASANDRA,1101,18.6
PROVIDENCIA,1101,64.8
LAURENTINA,1098,70.7
MARIA IZASKUN,1098,49.6
NIEVES MARIA,1092,40.3
CLARA EUGENIA,1091,39.9
MARIA AGUILA,1089,47.2
MARIA ADELINA,1086,52.8
ARMINDA,1085,46.7
HONORINA,1083,70.2
TRANSITO,1082,65.4
ASMAA,1081,21.8
JORDINA,1078,25.2
GEORGIANA,1076,23.7
MARIA ESTIBALIZ,1074,41.8
MARIA REGINA,1072,52.3
IRAIDE,1071,16.5
CHLOE,1070,6.1
MARIA JUNCAL,1068,49.4
ELISABETA,1065,42.3
FADOUA,1065,23.6
LEONCIA,1062,71.2
DULCE NOMBRE,1061,53.8
CINTHIA,1056,18.2
MARIA ELIZABETH,1055,36.4
FATIMA MARIA,1054,28.0
LAURA ISABEL,1054,27.0
STELLA,1053,30.2
MARIA NELIDA,1052,53.5
MAGALI,1048,25.6
ASSIA,1045,26.0
MARIA AURELIA,1043,53.1
GARA,1038,13.5
INDIRA,1038,12.6
MAURA,1038,57.2
JESSICA MARIA,1037,23.6
MIREN KARMELE,1035,48.5
MARIA DESIREE,1034,30.7
FANNY,1033,38.8
URBANA,1031,69.9
LIUDMILA,1028,45.6
HERMENEGILDA,1027,68.6
JAQUELINE,1027,28.2
VIRGINIA MARIA,1026,32.2
JOSEFA ANTONIA,1024,60.4
LYUBOV,1024,45.8
NICULINA,1024,43.8
MARIA BERTA,1022,54.7
JUNCAL,1021,26.1
MARIA BENITA,1021,56.3
CARMEN ISABEL,1018,43.4
DOUNIA,1018,16.5
ESTRELLA MARIA,1018,33.2
NURIA ESTHER,1018,35.2
CLARISA,1017,59.5
IBTISSAM,1015,16.9
MARIA ESTEFANIA,1013,31.0
LUZ ADRIANA,1012,33.5
ROMANA,1011,67.6
CRISTINA ISABEL,1010,29.7
HUMILDAD,1010,67.2
VICENTA MARIA,1009,51.5
CONCHITA,1008,62.2
ECATERINA,1008,42.1
AMIRA,1005,7.8
LLANOS,1002,54.6
SEVERIANA,1001,70.2
DALILA,1000,30.4
SOL,1000,16.5
MELODY,997,15.8
CONCHA,992,58.9
ASMA,991,22.0
CARMEN ELENA,989,38.4
JUANA TERESA,987,54.2
MAIA,987,15.5
HASNA,986,24.4
VENANCIA,985,71.2
MARIA DELFINA,984,56.9
MARIA ISOLINA,984,58.7
CHIARA,981,18.7
DIANA MARCELA,981,24.8
EVELIN,980,22.7
MARIA ANTONIETA,980,49.6
ADELIA,979,62.1
MARIA JESUSA,979,60.4
MARIE,979,44.4
ENMA,978,26.0
GLORIA ESTHER,978,41.9
JUANA ANA,976,63.9
ANA JOSE,973,39.2
ANA SOFIA,972,25.1
GENARA,972,69.8
KARMELE,971,44.6
JANIRA,968,12.8
VALERIE,968,46.5
EMILIA MARIA,967,42.1
CLEMENTA,966,67.4
CONSOL,966,61.8
ROSALBA,965,47.0
TEODOSIA,964,70.9
YESENIA,963,18.7
JULIE,962,39.2
CARMEN LUISA,961,46.9
JENNY,961,33.2
MAYTE,961,24.9
NAZIHA,961,36.3
KIARA,960,7.2
LARA MARIA,960,23.3
MIMOUNT,960,50.0
TERESITA,954,55.4
VANESA MARIA,953,28.5
DIANA PATRICIA,950,33.0
ZOILA,948,54.6
ANA GLORIA,946,41.9
ANSELMA,946,69.9
VIKTORIYA,943,28.3
ANN,942,61.4
DOLORES CARMEN,942,51.2
OUMAIMA,942,10.2
LOREDANA,941,27.8
ROSINA,941,62.9
SALIHA,941,31.4
AISHA,939,8.2
CHANTAL,939,30.8
MARIA RAFAELA,939,52.5
GUILLERMA,938,67.4
GUIOMAR,938,25.8
MABEL,938,33.5
XIANA,937,8.9
MARIA REGLA,936,46.3
ROSA ELVIRA,935,46.3
SIMONE,935,38.5
VERONICA MARIA,935,29.1
AIDA MARIA,934,30.2
MARIA REMEDIO,934,49.4
OLGA LUCIA,934,39.6
YADIRA,934,17.1
VANESSA MARIA,932,28.6
WENDY,932,33.0
SECUNDINA,931,71.7
VICTORIA MARIA,930,31.6
ALEXANDRA MARIA,927,19.8
AURICA,927,44.6
ANA MARGARITA,925,42.4
CONSTANCIA,924,69.8
LUA,924,9.1
GRETA,922,17.3
NAZARETH,922,18.3
ANA ELENA,920,34.8
AGNIESZKA,918,31.6
JOHANA,915,18.6
MARIEM,915,22.2
ILDEFONSA,914,67.2
EUSTAQUIA,913,71.6
LOIDA,913,27.3
MARIA FILOMENA,911,54.9
ANA JULIA,907,39.3
ESTELA MARIA,907,27.0
JEAN,907,66.0
ZENAIDA,907,37.5
ANE MIREN,905,36.0
MELCHORA,905,68.1
BRAULIA,903,68.9
SETEFILLA,903,48.9
MAGDA,900,45.5
REBECCA,895,22.6
ALICE,893,36.2
ANIA,893,12.8
CARMEN BELEN,893,30.8
CATHAYSA,893,19.4
OXANA,892,33.1
TALIA,892,16.5
YUMARA,889,8.6
CLOE,888,4.3
ARSENIA,886,69.4
CAMINO,886,32.5
MIREN ITZIAR,883,47.8
RKIA,883,42.6
ELVA,882,46.3
MARIANNE,881,54.2
GALYNA,880,44.1
CAROL,879,38.5
MARIA LIDON,879,45.5
ARES,878,10.6
MARIA PEÑA,878,47.4
YULIA,878,26.8
ELODIA,874,62.7
VALENTYNA,873,47.6
ISABEL CARMEN,871,43.2
MERCEDES MARIA,871,40.4
MARIA NOEMI,870,37.6
ALLA,869,40.2
MARIA ASSUMPTA,869,52.3
JOSEFA CARMEN,868,55.6
ROCIO CARMEN,868,26.7
GERMANA,866,71.3
LUCIA CARMEN,866,28.2
MARIA OFELIA,862,55.7
SABINE,861,43.4
HAFSA,860,10.4
BELEN MARIA,859,26.3
CAROLA,859,30.1
MARIA GREGORIA,857,56.6
EFIGENIA,855,66.6
SOPHIE,852,24.3
AHLAM,851,14.4
INNA,851,34.4
EUFRASIA,847,68.9
JUANA ISABEL,846,46.5
ELENA ISABEL,844,33.7
FATOU,844,28.8
ANNE MARIE,843,54.3
JEZABEL,841,25.2
ROCIO PILAR,841,32.9
ANA CECILIA,838,37.3
LISA,837,26.8
IVONNE,836,29.9
STELA,835,36.8
MIOARA,834,38.0
ZIORTZA,833,25.4
LEONISA,832,72.4
MALEN,832,6.4
CHRISTINA,831,39.1
SHIRLEY,830,42.3
MOUNIA,828,26.1
ISABELA,827,15.6
YAMNA,827,43.6
ROSA PILAR,825,48.7
ANAMARIA,823,24.8
YENIFER,823,20.0
MONICA PATRICIA,822,36.4
MARIA RESURRECCION,821,58.1
AURA,818,24.0
GLORIA PATRICIA,818,39.2
MARIA CANDIDA,818,54.7
MARIAMA,818,22.5
NAHIKARI,818,15.5
NAWAL,818,19.9
DULCE,817,48.2
LUZ ELENA,816,42.2
NEZHA,815,32.9
CARMEN LUCIA,813,30.7
KATARZYNA,812,30.6
MARION,812,49.6
JUANA DOLORES,811,53.8
MARCIA,808,36.4
MELINA,808,21.5
ROBERTA,807,37.1
DANIELLA,806,7.3
SHAILA,806,13.7
VILMA,799,39.6
CONSTANTA,798,44.6
ELEONORA,798,37.1
MARIA OTILIA,798,59.3
BELARMINA,797,71.9
MARIANA JESUS,796,46.4
BETTY,795,49.8
KAWTAR,794,7.4
LUZ DARY,792,44.9
SHEILA MARIA,792,18.8
FLOR,791,48.8
MARIA AVELINA,791,56.1
NATACHA,791,23.1
MAUREEN,790,61.5
NIDIA,790,30.2
ASSUMPCIO,787,62.7
CONCEPCION MARIA,787,46.4
LUZ STELLA,787,44.0
MARIA GRACIELA,787,43.5
OMAIMA,787,7.2
SUSANNE,784,44.6
ANA FRANCISCA,782,44.4
BEATRIZ ELENA,781,39.1
MARIA EVANGELINA,779,56.6
MIGUELINA,779,49.8
MYRIAN,779,29.3
LINA MARCELA,778,23.2
ZAKIA,777,28.3
MAYRA ALEJANDRA,776,21.1
ALTAGRACIA,775,46.3
BASMA,775,5.5
CIRILA,775,70.6
MELANY,775,11.0
PAULINE,772,55.2
LETICIA MARIA,771,27.4
AMINATA,769,20.7
MARIA SACRAMENTO,769,54.7
BALTASARA,768,70.7
SANA,768,19.7
PATRICIA ANN,766,64.1
ANCA,765,29.1
IMELDA,764,54.8
MARIA DANIELA,764,28.1
MARIA ELIA,764,50.3
YAIZA MARIA,764,21.5
DACIL,763,26.8
VERONIKA,762,27.2
YAMILA,762,25.1
IGONE,761,33.0
SAFAE,761,10.5
ANICETA,759,69.8
HERMOSINDA,758,69.1
IVANKA,758,41.5
MARGARETA,758,47.2
SALOUA,758,24.9
MARIA CONCEPCIO,757,58.1
MARIA ILUMINADA,757,51.4
ELENE,756,9.9
RENATE,756,62.7
VIRGILIA,756,70.1
EMILY,755,13.3
ANUNCIA,754,71.4
ATIKA,754,31.1
IXONE,754,17.7
FRANCINA,753,33.9
ROSA BLANCA,752,49.3
HASNAE,751,22.4
FRANCISCA ISABEL,750,47.2
VENTURA,750,67.0
CAROLINA MARIA,748,29.2
DULCE NOMBRE MARIA,748,43.1
AIXA,747,18.2
JOAN,747,64.4
MARIA GADOR,747,48.0
MARIA TISCAR,747,47.8
MIMOUNA,747,42.5
EUNICE,744,33.1
SALADINA,744,66.7
SOUMAYA,744,22.8
OROSIA,743,70.3
MIA,742,9.9
CAROL ANN,738,59.6
DESIDERIA,738,66.8
EMERENCIANA,738,70.1
MALGORZATA,738,37.2
ZARA,737,18.3
HARIDIAN,736,16.0
ALEKSANDRA,735,23.1
GLORIA INES,735,46.1
HERMINDA,735,68.8
MARIA DIVINA,735,59.8
JULENE,734,16.6
MARIA CLAUDIA,734,38.1
JOY,733,32.6
EMMA MARIA,732,32.9
SHARON,731,31.0
ANA GABRIELA,729,22.9
SAFIA,729,34.7
AINHIZE,727,9.3
ALBA LUCIA,727,33.6
ROSARIO CARMEN,727,46.0
LARRAITZ,726,25.7
MARIA FELIX,726,46.6
ALBERTINA,725,61.1
CARMEN ROSARIO,724,45.5
LEONOR MARIA,722,40.0
PERFECTA,721,71.6
PERPETUA,721,73.1
AROHA,719,13.3
MARIA ENCINA,719,46.4
BARBARA MARIA,718,33.5
LENA,718,17.2
BALDOMERA,716,71.5
STELLA MARIS,716,47.6
KHADDOUJ,715,48.7
MADALINA,714,24.0
MARIA AMERICA,713,62.2
MANOLI,712,49.8
HADDA,711,42.5
MARIA CONCEIÇAO,710,48.8
ARGELIA,709,66.2
LUANA,709,13.9
LEA,708,20.1
JASMINA,706,20.3
MARIA OBDULIA,706,56.5
IRACHE,705,22.3
EVELINA,704,33.8
ROSMERY,704,33.8
MANUELA MARIA,703,48.6
ANA ALICIA,702,29.0
BERTA MARIA,702,39.9
JUANA JOSEFA,702,58.7
INOCENTA,701,70.5
LEONTINA,701,63.7
NICASIA,701,72.0
ALBA ROCIO,700,17.9
MARIA ITZIAR,700,47.9
CORA,696,18.0
DELIA MARIA,696,35.9
GERALDINE,695,26.8
MARIA GENOVEVA,695,50.7
MARIA GERTRUDIS,695,51.6
OVIDIA,694,68.7
TAMAR,694,26.4
ELENA CRISTINA,693,28.4
ROSENDA,693,65.5
YANET,693,28.0
ELAINE,692,43.8
FRANCISCA ROSA,691,50.9
XIMENA,691,21.6
NAJIA,690,35.5
CHAIMAA,689,9.5
ANA ROSARIO,688,41.7
BAHIJA,688,33.0
CHARLOTTE,687,30.2
KATERYNA,686,32.4
ANETA,685,38.4
LIBE,685,20.7
MILOUDA,685,38.3
ANA RAQUEL,684,33.4
CHAYMAE,684,9.9
MARIA ROSALIA,684,54.6
PAULA CRISTINA,683,30.3
GLORIA ISABEL,682,42.3
WIAM,682,5.0
MARIA DIGNA,681,59.2
JOSEFA DOLORES,678,55.2
ANAHI,676,17.5
IONICA,676,36.4
ARIADNE,674,5.2
MARIA PIA,673,40.0
QUINTINA,672,65.8
MARIA TERESA JESUS,671,54.8
MOUNA,671,25.4
NOUR,671,5.1
OUAFAE,671,25.8
MARIA CELINA,670,54.7
VIVIAN,670,32.7
ANA LUZ,668,38.6
NATASHA,668,17.1
LILIYA,667,35.9
MARIA HUERTAS,667,49.4
ISABELLE,666,39.6
JANE,666,47.9
DANAE,664,16.0
MAURICIA,664,69.3
GIULIA,663,17.9
MARIA VALENTINA,663,40.4
ROSANNA,663,34.4
NATALIE,662,23.5
DUNA,661,8.0
LUCICA,661,40.6
OMAIRA,661,29.5
MANAR,660,7.3
TANYA,660,28.1
LARYSA,659,43.8
MARIA MONTE,659,43.7
CHAIMA,658,7.9
MARIA CORTES,656,37.4
MARIA FABIOLA,656,43.3
CAPILLA,655,60.5
NASSIRA,655,27.4
ANA MILENA,654,34.9
LEONILA,653,69.8
FIDELINA,652,61.1
MAIRA,650,25.9
MARIA BELLA,650,46.4
AMBROSIA,649,70.8
AHINOA,648,11.7
MARIA TOMASA,647,59.6
ELVIRA MARIA,646,39.8
SILVERIA,645,63.3
ALISON,644,24.4
JOSEPHINE,644,49.3
NOOR,644,6.6
ANA MARTA,643,37.7
FEDERICA,643,43.1
TERESA CARMEN,643,48.0
YANIRE,643,13.8
GABRIELE,641,46.9
IONE,641,22.6
SANDRA ELIZABETH,641,37.1
MARIA CRUCES,640,46.1
MATEA,640,71.5
NATALYA,640,36.7
CRISTINA ELENA,638,29.0
ILENIA,638,14.5
ZOULIKHA,637,39.1
MARIA REBECA,634,33.4
ALIA,632,29.1
MARIA JOSEP,632,45.4
MARIA MICAELA,632,48.2
MARTIRIO,632,64.6
LAURA CRISTINA,631,26.1
MARIA LINA,627,50.3
SELMA,627,18.5
PETRA MARIA,625,50.9
VALERICA,624,41.2
CARMEN JULIA,623,42.9
AGUEDA MARIA,620,35.5
CONXITA,620,63.3
MIREN ITXASO,620,37.1
CRISANTA,618,66.5
LLUNA,617,8.1
MARY LUZ,617,39.4
FAIZA,616,26.5
HANAE,616,15.2
LACRAMIOARA,615,33.2
ANA CELIA,613,40.2
PALOMA MARIA,613,30.7
ELIANE,611,38.4
FIONA,611,17.8
MARIA ANGELINA,611,55.1
JOSEFA PILAR,610,56.7
IRENA,609,40.5
MARIA JACINTA,609,53.3
MARIA MAGDALEN,609,48.2
MARIA TAMARA,609,29.1
MARIETA,609,30.9
KENIA,608,20.4
NORBERTA,608,67.4
ZULEIMA,608,13.9
ADINA,607,29.5
IOLANDA,607,35.9
FATIMA EZZAHRA,606,15.7
KELLY,606,21.4
SANDRA ISABEL,606,32.2
VANIA,606,18.7
ANTONELLA,605,21.1
IRANZU,605,19.7
IULIA,605,30.7
MARGOT,605,42.3
VENERANDA,605,69.9
PRECIOSA,604,70.7
RAJAE,604,23.8
TELMA,604,13.8
YAZMINA,604,23.4
ASSUMPTA,603,50.4
HELENE,602,37.6
INGE,602,42.7
JOSEFA ISABEL,602,52.1
ANISSA,601,30.7
KATERINA,601,23.7
RADIA,600,36.3
NOAH,598,4.4
ILONA,594,34.9
MARIA LURDES,594,48.0
ANA BELLA,593,38.5
PORFIRIA,593,68.1
MARIA RUTH,592,39.1
ZOUBIDA,592,40.3
CECILIA MARIA,591,34.4
MAJDA,591,22.2
WILMA,591,40.7
ELIXABETE,590,34.2
MARYNA,590,32.5
ROSA NIEVES,590,47.7
ISIS,589,18.1
MARIA AIDA,589,52.6
MARIA LILIANA,589,37.6
PARASCHIVA,589,46.5
ATENEA,588,11.6
JUANA FRANCISCA,588,55.6
LAIDA,588,16.7
AIORA,587,12.7
MARIA CLEOFE,587,61.8
CARMEN VICTORIA,586,40.3
MARIA AGUEDA,586,50.5
MAREN,585,10.4
HEIDI,584,39.0
ROSALINDA,584,42.2
SHAKIRA,584,7.7
GRANADA,583,54.3
MARIA IDOYA,583,43.6
ALCIRA,582,56.9
ALINE,582,27.9
ANALIA,582,26.2
JOYCE,582,54.3
KATHLEEN,582,60.9
MIRARI,582,28.0
MARILENA,581,36.8
NELA,581,33.9
EUDOSIA,580,71.8
INDARA,579,6.1
IRAIDA,578,24.9
KAROLINA,578,19.7
LUCRETIA,578,44.7
SINFOROSA,578,69.0
AMALIA MARIA,577,36.9
ELDA,577,49.1
HANNAH,577,12.8
REBECA MARIA,577,24.1
MARICICA,576,39.7
ASIA,574,20.6
MARIA ALTAGRACIA,574,42.2
LURDES,573,43.2
GORETTI,572,26.5
BEATRICE,571,35.7
EUGENIA MARIA,571,40.5
JING,571,26.9
MARUJA,570,60.3
MARILYN,569,42.0
MARLENY,569,41.7
NAILA,569,13.3
BADIA,568,34.7
SIXTA,567,67.9
ANA EVA,566,36.3
DEVORA,565,24.2
GHEORGHITA,565,43.8
PETRONELA,564,30.2
JAVIERA,563,65.5
SOFIA MARIA,563,22.9
DENISA,561,16.7
MARIA JUSTA,560,57.7
OLEKSANDRA,560,35.9
SERENA,560,24.1
JEANETTE,559,33.0
SHEREZADE,559,17.8
FAUSTA,558,70.8
GANNA,558,41.3
NADEZDA,558,42.1
NATHALIA,558,15.9
JANETH,557,35.4
ISABEL DOLORES,556,46.8
MAHJOUBA,556,42.5
MARIA APARECIDA,556,43.2
MARIA FELIPA,555,55.8
ANASTASIYA,554,20.1
EWA,554,38.5
FRANCISCA PAULA,554,56.5
MARIA CELESTINA,554,51.8
ANA ANTONIA,553,52.0
CHRISTIANE,553,53.1
EMPAR,553,40.6
ROSA BELEN,553,34.2
SAFAA,553,9.4
TRINITAT,553,67.5
FINA,552,50.4
MARIA ISIDORA,551,52.7
PATRICIA ISABEL,551,29.6
MARIA AUREA,550,59.9
MICHELE,550,41.9
JANINA,549,36.3
LIDE,549,17.3
MONIQUE,549,53.0
RHIMOU,549,46.5
GADEA,548,8.8
LUDMILA,548,35.1
MONTEMAYOR,548,49.5
NISRINE,548,15.3
ANTONIA ISABEL,547,46.7
MARIA ELISABETH,547,41.8
DANIELA MARIA,546,19.9
MARIA AMADA,546,56.5
YOHANA,546,20.6
AINHARA,545,8.8
BEGOÑA MARIA,545,36.9
LLUCIA,545,32.9
MARILUZ,545,40.4
RIANSARES,545,52.9
MARIA CELSA,544,61.3
AMAGOIA,543,31.1
EDNA,543,35.1
MIREN AGURTZANE,543,47.1
LAURA CARMEN,542,25.3
TAMARA MARIA,541,24.5
ESPERANZA MARIA,540,35.0
LUCY,540,37.1
MARIA PALMIRA,539,59.3
ROSARIO PILAR,539,47.7
EVA CRISTINA,538,32.7
ILDA,537,54.3
MARIA PASTORA,537,54.5
NELIA,537,37.6
ABILIA,536,72.6
MICHAELA,536,34.1
INGA,535,34.0
YANA,535,22.9
DESISLAVA,534,26.3
ELENA CARMEN,534,33.5
ROSA AMELIA,534,48.5
YING,534,28.2
AMELIA MARIA,533,40.3
NICANORA,533,70.8
RIM,533,6.6
AMABLE,532,70.0
ANNA M,531,58.0
MARIA CLOTILDE,531,55.3
ANTONIA JESUS,529,44.3
CORONADA,529,51.6
SOPHIA,529,12.7
EVA GLORIA,528,31.8
IVANNA,528,26.4
MIREN BEGOÑA,528,48.1
CELINE,527,25.0
LIBIA,527,51.9
ANA RITA,526,34.8
MARIA CARLOTA,526,44.7
SULAMITA,526,13.1
YAN,526,28.4
CLAUDIA ANDREA,525,30.8
EVA ISABEL,525,34.4
JUANA CARMEN,525,54.7
RAISA,525,33.3
ZAINAB,525,15.3
NIHAD,524,9.8
ROSEMARY,524,47.2
JOSEFA LUISA,523,60.1
LIERNI,523,21.9
NORAH,523,17.5
MIREN GARBIÑE,522,50.5
MONTAÑA,522,40.8
OMAYMA,522,6.5
KIMBERLY,521,12.0
MARIA OLIVIA,521,45.0
ALENA,520,30.2
NAJOUA,520,21.8
MARIA LORENZA,519,55.5
TELESFORA,519,71.1
CIRIACA,518,75.4
DESEADA,518,31.0
MARIA ALEGRIA,518,51.8
FADILA,517,39.3
SEFORA,517,17.8
SILVIA PATRICIA,517,29.0
NADA,516,13.0
SUSANA BEATRIZ,516,45.6
LAMIA,515,20.8
LAVINIA,515,25.7
ASHLEY,514,6.4
LIGIA,514,43.5
ITAHISA,512,18.1
KIRA,512,13.5
ZULIMA,512,46.6
BERTHA,511,44.5
PASION,511,60.7
TINA,511,34.9
ELIDIA,509,63.4
GISELLE,509,15.6
LUZ MARY,509,45.4
GENMA,508,30.7
ORFELINA,508,68.9
ELIA MARIA,507,35.2
ESPERANÇA,507,51.8
MARAVILLA,507,52.9
ANA ELISA,506,36.0
GADOR,506,48.8
LIUBOV,506,45.8
